SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default.payment.next.month,BILL_LIMIT_RATIO,PAYMENT_RATIO,TOTAL_PAID_6MONTHS,LOG_LIMIT_BAL
2,3,2,49,0,0,0,0,0,0,1,0.6846384615384615,0.04606586294843994,9986.0,11.77528972943772
2,1,2,48,0,0,0,0,0,0,0,0.871775,0.045883398812767054,9200.0,10.596634733096073
1,2,2,27,3,2,2,0,0,-1,1,0.27388,0.12414195998247407,6631.0,10.819778284410283
1,3,2,32,0,0,0,0,0,0,0,0.70003,0.02907018270645544,9686.0,11.512925464970229
1,1,1,34,-1,2,-1,0,0,0,0,0.009016666666666666,0.0,1800.0,11.695247021764184
2,1,2,58,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.468436909997665
2,2,2,33,0,0,0,0,0,0,0,0.056265,0.1777303830089754,11522.0,12.206072645530174
2,2,2,28,-2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.793859310432293
2,2,2,36,0,0,0,0,0,0,0,0.9814142857142857,0.06525568057759211,28247.0,11.156250521031495
1,1,1,40,2,-1,-1,-1,-1,-1,1,0.0003717391304347826,15.953216374269006,27927.0,13.038981768465277
2,1,2,26,-1,-1,-1,-1,-1,-1,0,0.02312,0.27335640138408307,1896.0,10.819778284410283
1,3,1,33,0,0,0,0,0,0,0,1.01718,0.03946204211643957,7004.0,10.819778284410283
2,2,1,31,0,0,0,0,0,0,0,0.412436,0.03879389771988866,26900.0,12.429216196844383
2,1,2,27,0,0,-1,0,0,-2,0,0.0504,0.6613756613756614,3164.0,10.308952660644293
1,2,1,44,0,0,0,0,-1,-1,0,0.47238148148148146,0.07889888116164745,144214.0,12.506177237980511
2,3,2,30,0,0,0,0,0,0,0,0.91075,0.04710403513587703,27192.0,12.100712129872347
2,1,2,28,0,0,0,0,0,0,0,0.53494,0.07800874864470782,20198.0,11.512925464970229
2,3,1,32,0,0,0,0,0,0,0,0.8483739130434783,0.025624468292282935,29000.0,12.345834587905333
2,1,1,46,-1,-1,-1,-1,-1,-1,0,0.5254571428571428,0.38049408225037606,120470.0,12.254862809699606
1,1,2,38,2,0,0,0,0,0,0,0.2881047619047619,0.054146970348087665,13804.0,12.254862809699606
2,2,1,46,0,0,0,0,0,0,0,0.41054772727272726,0.04766359796502455,29746.0,12.994530005894443
2,2,2,25,2,0,0,0,0,0,1,0.70896,0.04897314375987362,13210.0,11.512925464970229
2,2,1,46,0,0,0,0,0,0,0,0.0364625,0.14798308764712603,6295.0,12.388394202324129
1,1,2,33,-1,-1,-1,-1,-1,-1,1,0.003207142857142857,1.0,347739.0,12.542544882151386
2,2,2,22,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,10.819778284410283
1,2,1,43,3,2,2,2,2,2,0,0.056666666666666664,0.6470588235294118,2000.0,10.308952660644293
1,2,2,27,0,0,2,0,0,0,1,0.7015,0.4999287241625089,5470.0,9.210340371976184
1,1,2,29,2,-2,-2,-2,-2,-2,0,0.0,0.0,1500.0,11.77528972943772
1,1,2,31,0,0,0,0,0,0,0,0.971765,0.04630749203768401,36425.0,12.206072645530174
2,2,1,29,-1,-1,-1,-1,-1,-1,0,0.01405,0.3896797153024911,8715.0,11.695247021764184
2,2,1,36,0,0,0,0,0,0,0,0.6820238095238095,0.04526444405655437,32709.0,12.254862809699606
2,1,1,36,0,0,0,0,0,0,0,0.21065357142857144,0.04670837359917264,11718.0,12.542544882151386
1,1,2,34,2,-2,-1,0,-1,-1,1,0.0,0.0,32799.0,12.611537753638338
1,2,2,37,0,0,0,0,0,0,0,0.99209,0.03517826003689181,15303.0,11.512925464970229
2,1,2,36,-2,-2,-2,-2,-2,-2,0,0.0,0.0,162000.0,12.994530005894443
2,3,1,40,0,0,0,0,0,0,0,0.99882,0.048056706914158705,7606.0,10.819778284410283
2,1,2,25,0,0,2,0,0,0,1,0.5984,0.2339572192513369,11500.0,9.903487552536127
2,1,2,27,-1,-1,-1,0,0,0,0,0.004355,0.7634902411021814,12927.0,12.206072645530174
2,2,2,26,-2,-2,-2,-2,-2,-2,0,0.003927272727272727,7.453703703703703,12124.0,11.608235644774552
2,2,1,36,-1,-1,-1,-1,-1,-1,0,0.020966,2.2857960507488313,37052.0,13.122363377404328
2,2,1,27,2,-1,-1,-2,-2,-2,0,0.0,16.887505148573087,5215.0,12.611537753638338
1,3,1,55,2,2,2,3,3,3,1,0.324,0.12345679012345678,8900.0,10.308952660644293
2,1,2,27,-1,-1,-1,-1,-1,-1,0,0.34745,0.6623974672614765,47111.0,11.002099841204238
2,2,1,38,-1,0,-1,-1,0,-1,0,0.0092425,0.2704895861509332,19153.0,12.89921982609012
2,2,1,34,0,0,0,0,0,0,0,0.7961166666666667,0.048848228553883086,32000.0,12.100712129872347
1,1,2,40,0,0,0,2,0,0,0,0.5467,0.27437351381013353,10600.0,9.903487552536127
2,3,1,49,-1,2,2,2,0,0,1,0.262195,0.0,16286.0,12.206072645530174
1,1,2,27,0,0,0,0,0,0,0,0.55734,0.02926400401909068,4871.0,11.512925464970229
1,2,2,23,0,0,0,0,0,0,1,0.8251166666666667,0.0397923525966025,8013.0,11.002099841204238
2,2,2,36,0,0,0,0,0,0,0,0.43471818181818184,0.046006817373847216,13500.0,11.608235644774552
2,3,1,53,2,-1,-1,-2,-2,-1,0,0.0,16.887505148573087,2484.0,12.468436909997665
2,3,1,46,3,2,2,0,0,0,0,0.97044,0.07736696756110631,7372.0,10.819778284410283
1,2,2,29,2,-2,-2,-2,-2,-2,0,-1.1111111111111112e-05,-0.0,0.0,12.100712129872347
1,2,2,29,2,2,2,0,0,0,1,0.5305636363636363,0.04283609197765669,10354.0,11.608235644774552
2,1,2,27,0,0,0,0,0,0,0,0.5064117647058823,0.12257521198745498,90147.0,12.736700896592344
1,2,2,24,-1,0,0,0,0,0,0,0.02798,0.7648320228734811,11019.0,10.819778284410283
2,2,1,28,0,0,0,-2,-1,-1,1,0.11461304347826087,0.06486855582109935,11750.0,12.345834587905333
2,2,2,32,0,0,0,0,0,0,0,0.2584138888888889,0.10749336228487891,57000.0,12.793859310432293
1,2,2,43,2,-2,-1,0,0,0,0,0.0,0.0,52013.0,12.254862809699606
2,2,1,41,-1,2,2,-1,2,-1,1,0.0029545454545454545,0.5,1925.0,12.301382825334498
2,2,1,34,2,2,2,2,2,0,1,0.41496666666666665,0.15262270061852357,10111.0,11.002099841204238
1,2,1,55,-2,-1,-1,-2,-2,-2,0,0.1482235294117647,0.8862806571950155,164386.0,12.736700896592344
1,1,1,40,2,2,2,2,2,2,0,0.6657,0.0520755094887587,25700.0,11.918390573078392
2,2,1,37,2,-1,2,-1,-1,-1,1,-0.000895,0.0,51400.0,12.206072645530174
2,2,2,40,0,0,2,0,0,0,1,0.07353076923076923,0.3138403598702793,7200.0,11.77528972943772
2,1,2,28,2,2,0,0,0,0,0,0.17566666666666667,0.0,30696.0,11.002099841204238
2,2,1,43,2,-2,-2,-2,-1,-1,0,0.0,0.0,79988.0,12.89921982609012
1,1,2,27,0,0,0,0,0,0,0,1.02855,0.06431383987166399,5503.0,9.903487552536127
2,1,2,28,0,0,0,0,0,0,0,0.7550736842105263,0.040393408799420064,36836.0,12.154779351142624
2,1,2,30,0,0,0,0,0,0,0,0.6033923076923077,0.06374217564793921,44000.0,12.468436909997665
2,2,2,31,-2,-2,-2,-2,-2,-2,0,0.002785714285714286,0.0,0.0,11.84939770159144
2,2,1,31,0,0,0,0,0,0,1,0.93024,0.0424406604747162,10607.0,10.819778284410283
2,1,2,34,-1,-1,0,-1,-1,-1,0,0.00735,7.8231292517006805,20204.0,11.695247021764184
2,2,2,30,-2,-2,-2,-2,-2,-2,0,0.00038333333333333334,1.0,2159.0,12.388394202324129
1,2,2,36,0,0,0,0,-1,0,0,0.11832,0.20486815415821502,3390.0,10.819778284410283
2,1,2,29,-1,2,-1,-1,-1,2,0,0.011965,0.0,31055.0,12.206072645530174
1,1,1,39,0,0,-1,0,0,-1,0,1.5262833333333334,0.040039165583789234,284903.0,12.100712129872347
2,1,2,26,0,0,0,0,0,0,0,0.8077944444444445,0.03741325832341836,26710.0,12.100712129872347
2,1,2,29,-1,-1,-2,-1,0,0,0,0.01935625,0.0,24500.0,11.982929094215963
2,2,2,26,-1,-1,-1,0,0,0,0,0.0137,3.072992700729927,13974.0,11.512925464970229
2,2,2,29,0,0,0,0,0,0,1,0.94162,0.06371997196321233,13000.0,10.819778284410283
2,2,2,31,0,0,0,0,0,0,0,0.9865642857142857,0.04778488115320847,34500.0,11.84939770159144
2,2,2,26,0,0,0,0,0,0,1,0.5964333333333334,0.07885765383110714,6064.0,10.308952660644293
1,1,2,26,0,0,-1,0,0,-1,0,0.43475555555555556,0.039383561643835614,31842.0,11.407564949312402
1,1,1,36,2,-2,-1,-1,-2,-1,0,-0.07193,0.0,171133.0,12.206072645530174
1,1,2,30,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.84792653170257
2,2,2,43,0,0,0,0,0,0,0,0.9632125,0.04122921992810517,12045.0,11.289781913656018
1,3,1,58,2,2,2,0,0,2,0,0.31798,0.21384992766840683,6673.0,10.819778284410283
1,2,1,45,-1,0,0,0,0,0,1,0.15377222222222223,0.05350626829003938,8781.0,12.100712129872347
2,2,2,26,0,0,0,0,0,0,0,0.5888125,0.04492799773555532,27398.0,12.388394202324129
1,2,2,34,0,0,0,0,0,0,0,0.5113526315789474,0.0463682493284066,64410.0,12.84792653170257
2,0,2,24,0,0,0,0,0,0,0,0.7614090909090909,0.03581875708912901,19300.0,11.608235644774552
1,1,1,34,-1,-1,-1,-1,-1,-1,0,0.19098846153846155,0.005860200978713978,121666.0,12.468436909997665
2,2,2,23,3,3,2,0,0,0,1,1.015452,0.019695662621177563,75500.0,13.122363377404328
2,2,2,30,0,0,0,0,0,0,0,0.222828125,0.036308814248650165,15669.0,12.676076274775909
1,2,2,32,3,3,2,0,0,0,0,0.91468,0.0,5485.0,10.819778284410283
1,1,1,40,2,-2,-1,0,-1,-1,1,0.0,0.0,2564.0,11.608235644774552
2,1,2,35,-2,-2,-2,-2,-2,-2,0,0.003308695652173913,0.39421813403416556,3073.0,12.345834587905333
2,2,1,56,2,-1,-1,-2,-1,-1,0,-2.7272727272727273e-05,0.0,16061.0,12.706847933442663
2,2,1,61,0,0,0,0,0,0,0,0.94332,0.06360513929525506,10251.0,10.819778284410283
1,2,2,24,-1,2,2,2,0,0,0,0.2887,0.0,1650.0,9.210340371976184
1,1,1,40,2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,12.611537753638338
2,2,1,32,3,2,0,0,0,0,1,1.03155,0.0,3190.0,9.903487552536127
1,2,1,36,2,2,-2,-2,-2,-2,1,0.4641,0.0,0.0,12.100712129872347
1,1,2,30,-1,-1,-1,-1,-1,-1,0,0.00061875,16.887505148573087,119926.0,11.982929094215963
2,1,2,34,0,0,0,2,2,2,0,0.3811333333333333,0.047810623287271876,20640.0,11.407564949312402
1,3,3,54,0,0,0,0,0,0,0,0.7662333333333333,0.10875712359159526,12000.0,10.308952660644293
1,1,1,46,0,0,0,0,0,0,0,0.9625944444444444,0.04674865958318664,189463.0,12.100712129872347
1,3,1,58,0,0,0,0,0,0,0,0.6381,0.08567100245520556,8016.0,10.308952660644293
1,2,1,43,2,2,0,0,0,2,0,0.6839333333333333,0.0,7488.0,10.308952660644293
2,1,2,28,-1,0,0,-1,-1,-1,0,0.07737857142857144,1.292347456844826,35946.0,11.84939770159144
1,1,2,30,0,0,0,0,0,0,0,0.33303333333333335,0.050045040536482836,25500.0,12.254862809699606
1,2,2,31,0,0,0,0,0,0,1,0.41052,0.09743739647276625,16327.0,10.819778284410283
2,2,2,29,0,0,0,0,0,0,0,0.6850384615384615,0.0471618662624221,20500.0,11.77528972943772
2,2,1,37,2,2,2,0,0,0,1,0.03788,0.791974656810982,3500.0,10.819778284410283
1,3,1,36,0,0,0,0,0,0,0,0.7185285714285714,0.029822852257589915,47700.0,11.84939770159144
2,2,2,28,-1,0,0,2,0,0,1,0.017341176470588235,0.3748303934871099,3899.0,12.043553716032399
1,2,2,25,0,0,0,0,0,-2,0,0.2827375,0.44254830010168444,18103.0,11.289781913656018
2,0,1,42,0,0,0,0,0,0,0,0.8246487804878049,0.04436478500825185,63800.0,12.92391243868049
2,1,2,29,2,-1,-1,-2,-2,-2,0,0.0,16.887505148573087,80000.0,11.289781913656018
1,3,1,73,-1,0,0,2,2,2,1,0.7893,0.05542886101609021,23430.0,11.289781913656018
1,2,1,43,0,0,0,0,0,0,0,1.02166,0.05155009168085926,36834.0,11.918390573078392
1,1,1,30,-1,-1,-1,0,0,-1,1,0.00435,0.2572944297082228,131815.0,12.468436909997665
1,1,1,38,2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,12.765688433465597
2,2,1,39,2,-1,0,0,0,0,1,-0.004685714285714286,0.0,48684.0,12.542544882151386
1,2,1,44,0,0,0,0,0,0,0,0.33482903225806454,0.042390435176353845,20078.0,12.644327576461329
2,2,2,29,0,0,0,0,0,0,0,0.14364285714285716,0.14917951268025859,16500.0,11.84939770159144
1,1,1,51,-1,-1,-1,-2,-2,-2,0,0.10555555555555556,0.6578947368421053,25000.0,12.793859310432293
2,1,2,27,0,0,0,0,0,0,0,1.017342857142857,0.07021091358440756,43600.0,11.84939770159144
1,1,2,38,0,0,0,0,0,0,0,0.4081,0.06130850281793678,5141.0,11.512925464970229
2,2,2,22,-2,-2,-2,-2,-2,-2,0,0.0,0.0,1480.0,10.819778284410283
2,2,1,30,0,0,0,0,0,0,0,0.49857619047619045,0.038223130629124843,23202.0,12.254862809699606
2,2,2,25,2,2,2,2,2,2,0,1.0024833333333334,0.03330894944221849,21679.0,11.695247021764184
1,1,2,29,0,0,0,0,0,-1,0,0.6515083333333334,0.033467210703367826,204634.0,12.388394202324129
2,3,3,42,0,0,0,0,0,0,0,0.6887,0.03600987367503993,9885.0,11.002099841204238
1,1,2,41,-1,-1,-1,-1,-1,2,1,0.00976,1.4282786885245902,5291.0,11.918390573078392
1,2,1,48,0,0,0,0,0,0,0,0.9293,0.06363212453818286,8942.0,10.308952660644293
2,1,2,29,2,2,2,2,2,2,1,1.0027,0.04674877829859379,30512.0,11.982929094215963
1,1,1,52,-2,-2,-2,-2,-2,-2,0,0.01929,0.6972524624157594,92473.0,12.206072645530174
2,2,1,25,0,0,0,-2,-2,-2,0,0.22063333333333332,0.2266203353980964,6000.0,11.695247021764184
1,1,1,37,2,2,0,0,0,0,0,1.014124,0.0006409472608872288,64709.0,13.122363377404328
2,1,2,27,0,0,0,0,0,0,0,0.173771875,0.20508209398097363,67601.0,12.676076274775909
1,1,2,31,0,0,0,0,0,0,0,0.6013642857142857,0.05938877077122258,42823.0,12.542544882151386
2,1,2,23,2,2,2,2,2,2,1,0.48886666666666667,0.0,8209.0,11.002099841204238
2,1,1,38,-1,-1,-2,-1,-1,-2,0,0.00095,0.0,517.0,12.206072645530174
2,1,1,32,2,-2,-1,-1,-1,-1,0,0.0,0.0,11611.0,12.345834587905333
2,2,2,27,2,2,0,0,0,0,1,0.05942608695652174,0.0,7441.0,12.345834587905333
2,3,1,41,-2,-2,-2,-2,-2,-2,0,0.030972916666666666,1.7982108024483756,279713.0,13.081541382884074
2,3,1,35,-1,-1,-1,-2,-2,-2,0,0.45,0.2222222222222222,5640.0,10.819778284410283
2,1,2,31,-2,-2,-2,-2,-2,-2,0,0.03592,2.436943207126949,19872.0,12.206072645530174
2,1,2,30,0,0,0,0,0,2,0,0.29622,0.1350347714536493,7800.0,10.819778284410283
1,2,1,48,0,0,0,0,0,0,0,0.88676,0.08184852722269836,15461.0,10.819778284410283
2,1,2,36,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.468436909997665
1,1,2,24,2,0,0,0,0,2,0,0.8421666666666666,0.05937067088858104,8607.0,10.308952660644293
2,1,2,29,0,0,0,0,0,0,0,0.3855931818181818,0.04757133342370963,42156.0,12.994530005894443
2,2,2,38,-1,-1,-1,-1,-1,-1,0,0.04450869565217391,0.27302920777571554,9709.0,12.345834587905333
1,2,1,38,2,2,2,0,0,0,1,0.52489,0.04286612433081217,20500.0,12.206072645530174
2,2,1,30,0,0,0,0,0,0,0,0.3930326530612245,0.05192485435078355,43181.0,13.102160670086809
2,2,1,32,-1,-1,-2,-2,-2,-2,0,0.140775,0.0,0.0,11.289781913656018
2,3,2,49,2,2,2,2,0,0,1,0.47755,0.31410323526332323,10123.0,9.903487552536127
2,1,2,31,-1,-1,-1,-1,0,-1,1,0.0011705882352941177,1.0,1393.0,12.043553716032399
1,1,2,27,0,0,0,0,0,0,0,1.0017,0.05134129123347452,36641.0,11.156250521031495
2,2,2,33,0,0,0,0,0,0,0,1.0123857142857142,0.028221880423892644,24500.0,12.254862809699606
2,2,2,25,0,0,0,0,0,0,0,1.0210444444444444,0.03482273053735826,18601.0,11.407564949312402
2,1,2,27,0,0,0,0,0,0,1,0.7817102564102564,0.0426645061617033,62172.0,12.873902018105829
2,1,2,29,0,0,0,0,0,0,0,0.4374818181818182,0.05195021091785633,13557.0,11.608235644774552
2,1,1,36,0,0,0,0,0,0,0,0.275448275862069,0.040197796695042566,36784.0,13.270783382522602
1,3,1,55,0,0,-1,-1,-1,-2,0,0.025583333333333333,0.6530944625407166,25244.0,12.793859310432293
2,2,1,32,2,2,2,2,2,2,1,0.8694518518518518,0.04259814612868048,42000.0,12.506177237980511
2,1,2,27,-1,-1,-2,-1,2,-1,0,0.23453333333333334,0.0,650.0,11.002099841204238
1,3,1,37,0,0,0,0,0,0,0,0.5618818181818181,0.037212613458022556,13600.0,11.608235644774552
2,1,1,25,0,0,0,0,0,0,0,1.02088,0.04897735287203197,8773.0,10.819778284410283
2,1,2,23,0,0,0,0,0,0,1,0.9628,0.04170128791026174,49268.0,11.289781913656018
1,2,2,23,-1,-1,-1,-1,0,0,0,0.007,1.0,16630.0,10.819778284410283
1,1,2,32,0,0,0,0,2,2,0,0.83831,0.04771504574680011,21237.0,11.512925464970229
2,1,2,26,2,-2,-1,-1,-1,-1,0,0.0,0.0,4137.0,10.308952660644293
2,1,2,27,0,0,0,0,0,0,0,0.614615,0.0464030327928866,34070.0,12.206072645530174
1,1,2,44,0,0,0,0,0,0,1,1.0255625,0.0488593657951937,51436.0,12.388394202324129
1,2,2,34,0,0,0,0,0,0,0,0.16956363636363636,0.04289084280506112,6300.0,12.301382825334498
2,1,2,28,0,0,0,0,0,0,0,0.91520625,0.030730777898424537,19300.0,11.982929094215963
2,1,1,53,-1,-1,-1,0,0,-1,0,0.2562333333333333,0.027318850006504487,32279.0,12.100712129872347
1,0,1,42,0,0,0,0,0,0,0,0.19282,0.12965460014521316,12043.0,12.206072645530174
2,3,1,30,0,0,0,2,0,0,0,0.6878857142857143,0.04677894999169297,27121.0,11.84939770159144
1,1,1,51,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.84792653170257
1,1,1,53,2,2,0,0,0,0,1,0.7785833333333333,0.0,91000.0,13.304684934198283
1,2,2,37,0,0,0,-1,0,0,0,0.983426923076923,0.05475358929332671,168022.0,12.468436909997665
2,1,2,26,0,0,-2,-2,-2,-2,0,0.78393,0.0011416835686859797,7394.0,12.206072645530174
1,2,2,42,0,0,0,0,0,0,0,0.9766125,0.03199836168388179,61032.0,11.289781913656018
1,2,2,39,0,0,0,0,0,-1,0,1.00085,0.050631962831593144,14049.0,10.596634733096073
1,3,2,39,2,2,2,2,2,2,0,0.5464153846153846,0.0,18000.0,11.77528972943772
1,1,2,32,-1,0,0,0,0,-2,0,0.47948,0.07508133811629265,5000.0,10.819778284410283
2,2,1,41,-1,-1,-1,-1,-1,-1,0,0.0035608695652173915,16.887505148573087,59373.0,12.345834587905333
1,2,1,48,0,0,0,0,0,-1,1,0.7275285714285714,0.04123549394230958,14807.0,11.156250521031495
2,2,1,38,0,0,0,0,0,0,0,0.8472777777777778,0.03709264966231723,36029.0,12.100712129872347
2,2,1,36,-1,-1,-1,-1,-1,-1,0,0.0211125,5.114268798105388,28667.0,11.289781913656018
2,2,2,26,0,0,0,-1,-1,0,0,0.07174827586206897,3.8448599029172876,115536.0,12.577636201962656
2,1,2,28,0,0,0,0,0,0,0,0.13104782608695653,3.9843734448093957,144032.0,12.345834587905333
2,3,3,56,2,-2,-1,-1,-2,-1,0,0.0,0.0,2755.0,12.043553716032399
1,1,1,59,-1,0,0,0,0,0,1,0.9063434782608696,0.03615099372058774,42822.0,12.345834587905333
1,1,2,38,0,0,0,0,0,0,1,0.96725,0.04186658521111868,45147.0,12.301382825334498
1,2,2,32,0,0,0,0,0,0,0,0.12223478260869565,0.0572668421427047,5236.0,12.345834587905333
1,2,1,38,0,0,0,-1,0,0,0,0.118744,0.1688674796200229,99568.0,13.122363377404328
2,1,1,41,-1,-1,-1,-1,-1,-1,0,0.06844444444444445,0.5318181818181819,14731.0,11.407564949312402
2,3,2,35,0,0,0,0,0,0,1,0.9108076923076923,0.03885534113142745,67884.0,12.873902018105829
2,2,2,41,0,0,0,0,0,0,0,0.9154825,0.0382858219572739,51938.0,12.89921982609012
1,2,1,34,-1,-1,-1,-1,-1,-1,0,0.01626111111111111,0.9531943969935087,11076.0,12.100712129872347
1,3,1,38,2,2,2,0,0,2,0,0.48825,0.06144393241167435,9500.0,11.002099841204238
2,2,1,32,-1,-1,-1,-1,-1,-1,0,0.03465,0.645021645021645,20172.0,11.695247021764184
2,2,2,29,0,0,0,0,0,0,0,0.45331666666666665,0.06985550939372771,6820.0,11.002099841204238
1,1,2,44,0,0,0,0,0,0,0,1.01786,0.035368321773131865,7869.0,10.819778284410283
2,2,1,37,0,0,0,2,0,0,0,0.9537,0.037717760901151906,14935.0,11.156250521031495
2,1,1,38,-1,2,-1,-1,-1,0,0,0.0012,0.0,2301.0,13.122363377404328
1,1,2,31,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,12.206072645530174
2,2,1,40,0,0,0,0,-1,2,0,0.17972,2.671733808146005,193164.0,12.429216196844383
1,2,2,26,0,0,2,2,2,2,1,0.9383357142857143,0.12940845113308516,39650.0,11.84939770159144
2,2,2,28,0,0,0,0,-1,2,0,0.5894857142857143,0.051182628925940284,10806.0,11.156250521031495
1,3,1,48,2,2,2,2,2,2,0,0.8622666666666666,0.02190608731508685,14486.0,11.407564949312402
2,2,1,43,-1,-1,-1,-1,-1,-1,0,0.02491,0.686069851465275,9818.0,11.512925464970229
1,2,1,31,0,0,0,0,0,0,0,0.9344947368421053,0.04280387938317357,29086.0,12.154779351142624
2,1,1,42,-1,-1,-1,-1,-1,-1,0,0.029847826086956523,2.201165331391114,45768.0,12.345834587905333
1,2,1,39,0,0,0,0,0,0,0,0.293025,0.035374541421380426,23059.0,12.676076274775909
2,2,1,36,-1,-1,-1,0,-1,-1,1,0.0018,4.161616161616162,4024.0,12.301382825334498
2,1,1,34,-1,-1,-1,-1,-1,-1,0,0.06317692307692307,0.38213807378546205,29865.0,12.468436909997665
2,2,2,32,-2,-2,-2,-2,-2,-2,0,0.006366666666666666,0.27399650959860383,157.0,11.407564949312402
2,2,1,43,2,2,2,2,2,0,0,0.9567666666666667,0.04529143295125945,4610.0,10.308952660644293
1,2,2,30,0,0,0,2,0,0,0,0.3790769230769231,0.040584415584415584,22116.0,12.468436909997665
2,2,2,28,0,0,-1,-1,-2,-2,0,0.16649411764705882,0.14132278123233466,4308.0,12.043553716032399
2,1,1,28,0,0,0,0,0,0,1,0.107175,0.1403079076277117,3476.0,11.289781913656018
1,1,1,41,-1,-1,-1,-1,-1,-1,0,0.01016,1.968503937007874,4250.0,10.819778284410283
2,3,2,47,0,0,0,0,0,0,0,1.015915,0.03701589207758523,43749.0,12.206072645530174
1,2,2,23,0,0,2,0,0,0,0,0.822,0.4503041362530414,10465.0,9.903487552536127
2,1,1,49,-1,-1,-2,-1,-1,-1,0,0.000264,0.0,1771.0,12.429216196844383
1,1,1,38,0,0,0,2,2,0,0,0.7956,0.10199849170437406,7939.0,9.903487552536127
2,2,1,38,0,0,0,0,2,2,0,0.6781333333333334,0.09830908375933936,8200.0,10.308952660644293
2,2,1,35,2,2,2,2,2,2,0,0.2570222222222222,0.0,12500.0,11.407564949312402
2,0,2,46,0,0,0,0,0,0,0,0.9634347826086956,0.045128390270319056,49500.0,12.345834587905333
2,1,1,33,0,0,0,0,0,0,1,0.14739230769230768,0.10437868587234486,5000.0,11.77528972943772
1,0,1,53,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,10.308952660644293
1,1,2,35,-1,-1,-1,-1,-1,-1,0,0.002475,1.0,2805.0,11.982929094215963
2,2,2,43,-1,-1,-1,0,0,-1,0,0.007918,0.0,819093.0,13.122363377404328
2,2,2,28,0,0,0,0,0,2,0,0.23465555555555556,0.05918840854207112,10128.0,12.100712129872347
2,2,1,30,0,0,0,0,0,2,0,0.2688375,0.07904403217557074,4800.0,11.289781913656018
1,1,2,26,-1,-1,-2,-1,-1,-2,0,0.007366666666666666,0.0,10446.0,11.695247021764184
1,2,1,31,-1,-1,-1,-1,-1,2,0,0.0097,1.0,5643.0,11.77528972943772
2,2,2,35,-1,-1,-1,-1,-1,-1,1,0.002,1.0,1440.0,11.695247021764184
1,1,2,28,-1,-1,-1,-1,-1,-1,0,0.056175,2.6320526133610245,116088.0,12.793859310432293
1,2,2,23,2,2,2,2,2,2,1,0.59018,0.0677759327662747,8800.0,10.819778284410283
2,2,2,23,0,0,2,0,0,0,0,0.91775,0.1579950967038954,4938.0,9.903487552536127
1,3,1,56,0,0,-1,0,0,0,0,0.94265,0.02530101310136318,99730.0,11.512925464970229
1,3,1,32,0,0,0,0,0,0,0,0.9819857142857142,0.04451621350325143,19970.0,11.156250521031495
1,2,1,47,0,0,0,0,0,0,0,0.27834,0.2155636990730761,11797.0,10.819778284410283
2,2,2,22,2,2,0,0,0,0,0,1.025,0.0,4607.0,9.210340371976184
2,1,1,34,0,0,0,0,0,0,0,0.3236,0.06393589361067303,39000.0,12.577636201962656
2,1,1,31,0,0,0,0,0,0,0,0.5498666666666666,0.0968113482056256,7645.0,10.308952660644293
2,2,2,27,2,-1,0,0,0,0,0,-0.00014146341463414634,0.0,96874.0,12.92391243868049
1,1,2,28,-1,-1,-1,0,0,-1,1,0.003361111111111111,0.32231404958677684,454830.0,12.793859310432293
2,2,1,42,0,0,0,0,0,0,1,0.7964,0.054010906220850974,27167.0,11.84939770159144
2,1,2,32,0,0,0,0,0,0,0,0.3208285714285714,0.047496066731973756,17600.0,12.254862809699606
2,2,2,27,-1,-1,-1,-1,-1,-1,0,0.007690909090909091,7.83096926713948,171909.0,12.301382825334498
1,2,2,27,2,2,0,0,0,2,0,0.93245,0.0,4500.0,9.903487552536127
2,2,1,45,2,2,0,0,0,0,1,0.25941451612903227,0.0,30700.0,13.337474757021274
1,1,2,26,2,-2,-2,-2,-1,-1,0,-2.2222222222222223e-05,-0.0,4298.0,12.793859310432293
2,2,2,21,-1,-1,2,2,-1,-1,0,0.93815,0.7680008527420988,36511.0,9.903487552536127
1,2,2,23,0,0,0,0,0,0,0,0.69098,0.0820863121942748,28536.0,10.819778284410283
1,2,3,30,0,0,0,0,0,0,0,1.95076,0.025159425044598,6935.0,10.819778284410283
1,2,2,46,0,0,2,2,2,0,1,0.4073,0.5892462558310827,3766.0,9.210340371976184
2,3,1,50,2,0,0,3,3,2,1,0.53849,0.038069416330851084,17050.0,11.512925464970229
1,1,2,26,-2,-2,-2,-2,-2,-2,0,0.04822,1.2725010369141434,9519.0,10.819778284410283
1,2,2,25,-1,-1,0,-1,-1,0,0,0.008,3.4895833333333335,14013.0,11.002099841204238
